,DATE,SEASON,HOME,AWAY,GAME_RESULT
1564,20030121,2003,DAL,HOU,21
1565,20030122,2003,BOS,MIL,-9
1566,20030122,2003,IND,TOR,3
1567,20030122,2003,MIN,SEA,5
1568,20030122,2003,ORL,CHI,3
1569,20030122,2003,UTAH,LAC,-7
1570,20030122,2003,ATL,POR,-2
1571,20030122,2003,DET,PHI,-9
1572,20030122,2003,LAL,GS,-4
1573,20030122,2003,MIA,PHX,7
1574,20030122,2003,NY,DEN,9
1575,20030122,2003,SA,MEM,-5
1576,20030122,2003,NO,WSH,9
1577,20030123,2003,GS,NJ,8
1578,20030123,2003,MEM,SAC,-6
1579,20030123,2003,PHI,DAL,-13
1580,20030124,2003,CHI,WSH,7
1581,20030124,2003,IND,SEA,13
1582,20030124,2003,MIN,LAC,3
1583,20030124,2003,ORL,PHX,-3
1584,20030124,2003,UTAH,SA,-1
1585,20030124,2003,ATL,SAC,11
1586,20030124,2003,BOS,DEN,19
1587,20030124,2003,NO,POR,-1
1588,20030124,2003,HOU,DET,-24
1589,20030124,2003,LAL,NJ,-6
1590,20030124,2003,NY,DAL,-11
1591,20030125,2003,MIA,PHI,-6
1592,20030125,2003,WSH,MIN,-8
1593,20030125,2003,MEM,SEA,-12
1594,20030125,2003,CLE,ATL,-1
1595,20030125,2003,GS,UTAH,13
1596,20030125,2003,MIL,DEN,13
1597,20030125,2003,SA,DET,32
1598,20030126,2003,CHI,HOU,2
1599,20030126,2003,TOR,SAC,4
1600,20030126,2003,BOS,ORL,8
1601,20030126,2003,DAL,POR,-7
1602,20030126,2003,IND,LAC,7
1603,20030126,2003,NY,PHX,8
1604,20030127,2003,CLE,LAC,4
1605,20030127,2003,DEN,NJ,-26
1606,20030127,2003,MIN,SA,11
1607,20030127,2003,WSH,PHX,5
1608,20030127,2003,MEM,HOU,-5
1609,20030127,2003,NO,MIL,-15
1610,20030127,2003,MIA,IND,-7
1611,20030128,2003,MIL,PHI,-27
1612,20030128,2003,POR,DEN,6
1613,20030128,2003,SAC,UTAH,-10
1614,20030128,2003,SEA,GS,3
1615,20030128,2003,DET,BOS,3
1616,20030128,2003,NY,ATL,5
1617,20030129,2003,IND,SA,-9
1618,20030129,2003,ORL,CLE,5
1619,20030129,2003,PHI,ATL,-14
1620,20030129,2003,PHX,LAL,-9
1621,20030129,2003,UTAH,POR,24
1622,20030129,2003,NO,TOR,21
1623,20030129,2003,LAC,CHI,2
1624,20030129,2003,MIA,NY,2
1625,20030129,2003,NJ,WSH,8
1626,20030129,2003,HOU,DAL,-23
1627,20030130,2003,DAL,MIN,3
1628,20030130,2003,MIL,WSH,7
1629,20030130,2003,SEA,SAC,-18
1630,20030131,2003,PHI,MIA,5
1631,20030131,2003,POR,CHI,13
1632,20030131,2003,UTAH,GS,8
1633,20030131,2003,TOR,IND,12
1634,20030131,2003,MEM,NY,-6
1635,20030131,2003,ATL,CLE,5
1636,20030131,2003,BOS,DET,-52
1637,20030131,2003,HOU,MIN,20
1638,20030131,2003,LAC,PHX,-6
1639,20030131,2003,NJ,NO,17
1640,20030131,2003,SAC,LAL,-11
1641,20030131,2003,ORL,SA,-1
1642,20030201,2003,IND,BOS,9
1643,20030201,2003,PHX,GS,9
1644,20030201,2003,SEA,CHI,13
1645,20030201,2003,WSH,NO,5
1646,20030201,2003,DAL,DEN,22
1647,20030201,2003,DET,NJ,22
1648,20030201,2003,LAL,UTAH,12
1649,20030201,2003,MIL,NY,7
1650,20030201,2003,MIA,SA,-2
1651,20030202,2003,CLE,POR,-19
1652,20030202,2003,TOR,LAC,14
1653,20030202,2003,ATL,ORL,8
1654,20030202,2003,MIN,PHI,8
1655,20030202,2003,HOU,SAC,16
1656,20030202,2003,DEN,MEM,15
1657,20030203,2003,PHX,CHI,4
1658,20030203,2003,UTAH,DAL,-2
1659,20030203,2003,NO,BOS,7
1660,20030203,2003,GS,MEM,10
1661,20030203,2003,MIA,ATL,20
1662,20030203,2003,NJ,SEA,1
1663,20030204,2003,DEN,CHI,2
1664,20030204,2003,IND,LAL,-3
1665,20030204,2003,MIL,TOR,-3
1666,20030204,2003,MIN,HOU,14
1667,20030204,2003,ORL,POR,-7
1668,20030204,2003,WSH,CLE,9
1669,20030204,2003,DAL,SAC,-1
1670,20030204,2003,NY,LAC,13
1671,20030205,2003,BOS,SEA,40
1672,20030205,2003,CLE,HOU,3
1673,20030205,2003,UTAH,MEM,21
1674,20030205,2003,NO,SAC,24
1675,20030205,2003,DET,LAC,9
1676,20030205,2003,GS,SA,-4
1677,20030205,2003,MIA,POR,-14
1678,20030205,2003,PHI,NJ,-26
1679,20030206,2003,MIL,SEA,6
1680,20030206,2003,NY,LAL,-5
1681,20030206,2003,DEN,SA,-9
1682,20030209,2003,EAST,WEST,-10
1683,20030211,2003,IND,CLE,11
1684,20030211,2003,MIN,DAL,2
1685,20030211,2003,ORL,NJ,9
1686,20030211,2003,PHX,LAC,-1
1687,20030211,2003,POR,SA,-5
1688,20030211,2003,SAC,WSH,19
1689,20030211,2003,SEA,BOS,-6
1690,20030211,2003,ATL,GS,-3
1691,20030211,2003,CHI,DET,-10
1692,20030211,2003,HOU,UTAH,-2
1693,20030211,2003,LAL,DEN,28
1694,20030211,2003,MIA,NO,-9
1695,20030212,2003,CLE,MIN,-11
1696,20030212,2003,DEN,LAL,-11
1697,20030212,2003,PHI,CHI,8
1698,20030212,2003,UTAH,HOU,-30
1699,20030212,2003,TOR,ATL,1
1700,20030212,2003,MEM,NJ,7
1701,20030212,2003,NO,IND,-11
1702,20030212,2003,LAC,WSH,-4
1703,20030212,2003,NY,GS,-6
1704,20030212,2003,MIL,DAL,6
1705,20030213,2003,POR,BOS,-8
1706,20030213,2003,DET,ORL,10
1707,20030214,2003,IND,ATL,1
1708,20030214,2003,MIN,NO,21
1709,20030214,2003,PHX,NY,-1
1710,20030214,2003,SAC,SEA,29
1711,20030214,2003,UTAH,WSH,32
1712,20030214,2003,TOR,GS,-4
1713,20030214,2003,MEM,DAL,-7
1714,20030214,2003,HOU,MIA,-12
1715,20030214,2003,LAL,SA,-8
1716,20030214,2003,MIL,DET,10
1717,20030214,2003,NJ,CHI,18
1718,20030214,2003,PHI,ORL,1
1719,20030215,2003,POR,SEA,5
1720,20030215,2003,CHI,DEN,19
1721,20030215,2003,DAL,MIA,6
1722,20030215,2003,LAC,BOS,-8
1723,20030216,2003,SAC,SA,-3
1724,20030216,2003,NJ,PHI,-7
1725,20030216,2003,TOR,ORL,2
1726,20030216,2003,MIL,MEM,-6
1727,20030216,2003,MIN,GS,7
1728,20030216,2003,ATL,IND,13
1729,20030216,2003,NO,DEN,8
1730,20030216,2003,PHX,BOS,10
1731,20030216,2003,LAL,NY,-7
1732,20030216,2003,CLE,DET,-15
1733,20030217,2003,POR,NY,8
1734,20030217,2003,UTAH,MIN,12
1735,20030217,2003,DET,MIA,31
1736,20030218,2003,CLE,CHI,-6
1737,20030218,2003,ORL,NO,5
1738,20030218,2003,SAC,MIL,9
1739,20030218,2003,MEM,IND,5
1740,20030218,2003,DAL,ATL,26
1741,20030218,2003,GS,BOS,-8
1742,20030218,2003,LAL,HOU,7
1743,20030218,2003,NJ,MIA,5
1744,20030218,2003,SA,DEN,25
1745,20030219,2003,DEN,MIN,-8
1746,20030219,2003,PHX,HOU,-18
1747,20030219,2003,POR,GS,27
1748,20030219,2003,SEA,NY,9
1749,20030219,2003,UTAH,LAL,-6
1750,20030219,2003,TOR,DET,-5
1751,20030219,2003,NO,WSH,12
1752,20030219,2003,LAC,MIL,6
1753,20030219,2003,CHI,PHI,-28
1754,20030220,2003,SAC,BOS,22
1755,20030220,2003,DAL,SA,8
1756,20030220,2003,NJ,IND,7
1757,20030221,2003,HOU,DAL,-15
1758,20030221,2003,MIN,DET,7
1759,20030221,2003,ORL,CHI,14
1760,20030221,2003,WSH,NJ,3
1761,20030221,2003,TOR,PHX,3
1762,20030221,2003,NO,MEM,2
1763,20030221,2003,CLE,PHI,-20
1764,20030221,2003,GS,NY,4
1765,20030221,2003,LAL,POR,8
1766,20030221,2003,SEA,MIL,30
1767,20030222,2003,POR,MIL,-3
1768,20030222,2003,UTAH,DEN,10
1769,20030222,2003,DET,NO,-2
1770,20030222,2003,HOU,MEM,11
1771,20030222,2003,LAC,ATL,-2
1772,20030222,2003,SA,IND,9
1773,20030222,2003,MIA,CHI,10
1774,20030223,2003,WSH,DAL,-5
1775,20030223,2003,MIN,PHX,2
1776,20030223,2003,NJ,ORL,-8
1777,20030223,2003,GS,ATL,22
1778,20030223,2003,PHI,CLE,13
1779,20030223,2003,SAC,NY,7
1780,20030223,2003,LAL,SEA,5
1781,20030224,2003,BOS,HOU,-6
1782,20030224,2003,DEN,GS,-5
1783,20030224,2003,MIL,MIN,-3
1784,20030224,2003,SEA,DET,7
1785,20030224,2003,MEM,UTAH,11
1786,20030224,2003,CHI,PHX,3
1787,20030225,2003,CLE,NJ,3
1788,20030225,2003,IND,WSH,-5
1789,20030225,2003,ORL,DAL,5
1790,20030225,2003,POR,ATL,3
1791,20030225,2003,SAC,DET,6
1792,20030225,2003,LAL,LAC,11
1793,20030225,2003,NY,HOU,7
1794,20030225,2003,SA,MIA,15
1795,20030226,2003,BOS,IND,2
1796,20030226,2003,DEN,POR,-10
1797,20030226,2003,MIL,PHX,-6
1798,20030226,2003,PHI,MEM,4
1799,20030226,2003,SEA,ATL,17
1800,20030226,2003,NO,MIA,9
1801,20030226,2003,LAC,GS,-14
1802,20030226,2003,NJ,NY,29
1803,20030226,2003,CHI,TOR,8
1804,20030226,2003,MIN,UTAH,7
1805,20030227,2003,LAL,DET,10
1806,20030227,2003,WSH,HOU,2
1807,20030227,2003,DAL,SAC,-2
1808,20030228,2003,DEN,NO,-6
1809,20030228,2003,IND,MIL,9
1810,20030228,2003,MIN,CLE,23
1811,20030228,2003,PHI,UTAH,21
1812,20030228,2003,SEA,LAL,17
1813,20030228,2003,MEM,MIA,10
1814,20030228,2003,CHI,ATL,-22
1815,20030228,2003,POR,LAC,6
1816,20030228,2003,BOS,TOR,5
1817,20030228,2003,NY,ORL,8
1818,20030229,2003,SA,SAC,8
1819,20030229,2003,PHX,NO,-5
1820,20030229,2003,WSH,CHI,8
1821,20030229,2003,DAL,MEM,27
1822,20030229,2003,GS,DET,2
1823,20030229,2003,LAC,SEA,-8
1824,20030230,2003,CLE,ORL,-26
1825,20030230,2003,NJ,UTAH,-1
1826,20030230,2003,TOR,BOS,12
1827,20030230,2003,MIL,ATL,27
1828,20030230,2003,MIN,NY,9
1829,20030230,2003,HOU,SA,-9
1830,20030230,2003,MIA,WSH,10
1831,20030230,2003,POR,DET,17
1832,20030230,2003,DEN,PHI,-6
1833,20030231,2003,SAC,PHI,8
1834,20030231,2003,MEM,BOS,-1
1835,20030231,2003,CHI,ORL,-15
1836,20030231,2003,LAC,NO,-3
1837,20030301,2003,SA,SAC,8
1838,20030301,2003,PHX,NO,-5
1839,20030301,2003,WSH,CHI,8
1840,20030301,2003,DAL,MEM,27
1841,20030301,2003,GS,DET,2
1842,20030301,2003,LAC,SEA,-8
1843,20030302,2003,CLE,ORL,-26
1844,20030302,2003,NJ,UTAH,-1
1845,20030302,2003,TOR,BOS,12
1846,20030302,2003,MIL,ATL,27
1847,20030302,2003,MIN,NY,9
1848,20030302,2003,HOU,SA,-9
1849,20030302,2003,MIA,WSH,10
1850,20030302,2003,POR,DET,17
1851,20030302,2003,DEN,PHI,-6
1852,20030303,2003,SAC,PHI,8
1853,20030303,2003,MEM,BOS,-1
1854,20030303,2003,CHI,ORL,-15
1855,20030303,2003,LAC,NO,-3
1856,20030304,2003,SEA,MIN,9
1857,20030304,2003,WSH,TOR,-3
1858,20030304,2003,ATL,DEN,6
1859,20030304,2003,DAL,NJ,9
1860,20030304,2003,DET,HOU,13
1861,20030304,2003,GS,IND,7
1862,20030304,2003,MIA,MIL,-9
1863,20030304,2003,NY,CLE,9
1864,20030304,2003,SA,PHX,-7
1865,20030305,2003,SAC,MIN,1
1866,20030305,2003,BOS,NY,2
1867,20030305,2003,CLE,ATL,-6
1868,20030305,2003,ORL,MIL,12
1869,20030305,2003,PHX,POR,6
1870,20030305,2003,UTAH,SEA,11
1871,20030305,2003,WSH,LAC,19
1872,20030305,2003,TOR,HOU,-2
1873,20030305,2003,MEM,DEN,10
1874,20030305,2003,LAL,IND,2
1875,20030306,2003,SA,NJ,14
1876,20030306,2003,POR,PHI,-28
1877,20030306,2003,CHI,GS,14
1878,20030307,2003,ORL,NY,-9
1879,20030307,2003,UTAH,SAC,-3
1880,20030307,2003,WSH,MIL,-3
1881,20030307,2003,NO,CLE,26
1882,20030307,2003,LAL,MIN,10
1883,20030307,2003,SEA,PHI,-9
1884,20030307,2003,BOS,LAC,11
1885,20030307,2003,MIA,DAL,-2
1886,20030308,2003,ATL,TOR,-9
1887,20030308,2003,POR,IND,14
1888,20030308,2003,CHI,LAC,-6
1889,20030308,2003,CLE,MEM,-26
1890,20030308,2003,DAL,UTAH,24
1891,20030308,2003,HOU,NJ,12
1892,20030308,2003,MIL,GS,5
1893,20030308,2003,MIA,DEN,-6
1894,20030309,2003,LAL,PHI,14
1895,20030309,2003,NY,WSH,1
1896,20030309,2003,BOS,SA,-16
1897,20030309,2003,NO,NJ,-10
1898,20030309,2003,DET,GS,2
1899,20030309,2003,ORL,DEN,13
1900,20030309,2003,PHX,MIN,-7
1901,20030309,2003,SAC,IND,19
1902,20030309,2003,TOR,MEM,-13
1903,20030310,2003,ATL,LAC,9
1904,20030310,2003,DAL,MIN,-9
1905,20030310,2003,MIA,UTAH,-10
1906,20030311,2003,CLE,MIA,-2
1907,20030311,2003,DEN,TOR,8
1908,20030311,2003,IND,NO,-10
1909,20030311,2003,MIL,SA,-3
1910,20030311,2003,SEA,POR,-15
1911,20030311,2003,WSH,ORL,1
1912,20030311,2003,CHI,LAL,17
1913,20030311,2003,GS,PHX,15
1914,20030311,2003,NY,MEM,-2
1915,20030312,2003,BOS,NO,28
1916,20030312,2003,MIN,SA,-12
1917,20030312,2003,ORL,UTAH,-3
1918,20030312,2003,PHI,IND,3
1919,20030312,2003,POR,TOR,22
1920,20030312,2003,MEM,CHI,29
1921,20030312,2003,ATL,MIL,19
1922,20030312,2003,DET,LAL,23
1923,20030312,2003,HOU,LAC,5
1924,20030313,2003,SEA,DAL,7
1925,20030313,2003,NJ,BOS,15
1926,20030313,2003,PHX,SAC,25
1927,20030314,2003,IND,UTAH,20
1928,20030314,2003,MIN,LAL,-7
1929,20030314,2003,PHI,POR,11
1930,20030314,2003,SAC,TOR,35
1931,20030314,2003,ATL,NY,3
1932,20030314,2003,GS,DAL,-2
1933,20030314,2003,HOU,CHI,30
1934,20030314,2003,SA,LAC,11
1935,20030314,2003,DET,WSH,10
1936,20030314,2003,MIA,NO,-4
1937,20030315,2003,ORL,NO,10
1938,20030315,2003,SEA,GS,-6
1939,20030315,2003,WSH,MIA,7
1940,20030315,2003,DET,BOS,-10
1941,20030315,2003,MIL,LAL,-4
1942,20030316,2003,SAC,DAL,-6
1943,20030316,2003,CLE,UTAH,27
1944,20030316,2003,NJ,PHI,-5
1945,20030316,2003,MIN,POR,16
1946,20030316,2003,MEM,ATL,32
1947,20030316,2003,LAC,TOR,1
1948,20030316,2003,SA,CHI,11
1949,20030316,2003,DEN,SEA,-8
1950,20030316,2003,NY,MIL,9
1951,20030316,2003,HOU,PHX,10
1952,20030317,2003,IND,POR,-7
1953,20030317,2003,PHX,TOR,4
1954,20030317,2003,LAC,LAL,-17
1955,20030318,2003,BOS,NJ,-13
1956,20030318,2003,MIN,MEM,16
1957,20030318,2003,SAC,GS,26
1958,20030318,2003,SEA,HOU,6
1959,20030318,2003,UTAH,DEN,18
1960,20030318,2003,WSH,DET,-4
1961,20030318,2003,CHI,ATL,25
1962,20030318,2003,DAL,CLE,21
1963,20030318,2003,MIA,PHI,-20
1964,20030318,2003,SA,NY,-8
1965,20030319,2003,IND,BOS,30
1966,20030319,2003,ORL,MIA,16
1967,20030319,2003,PHX,UTAH,-13
1968,20030319,2003,POR,HOU,11
1969,20030319,2003,TOR,ATL,1
1970,20030319,2003,MEM,CLE,27
1971,20030319,2003,NO,NY,5
1972,20030319,2003,GS,SEA,6
1973,20030319,2003,LAC,DEN,13
1974,20030319,2003,NJ,MIL,-19
1975,20030320,2003,SAC,LAL,8
1976,20030320,2003,DAL,SA,-2
1977,20030320,2003,DET,PHI,28
1978,20030321,2003,IND,MEM,9
1979,20030321,2003,ORL,CLE,24
1980,20030321,2003,PHI,ATL,-9
1981,20030321,2003,SA,MIN,-7
1982,20030321,2003,SEA,DEN,2
1983,20030321,2003,NO,MIL,15
1984,20030321,2003,GS,HOU,-10
1985,20030321,2003,LAL,BOS,8
1986,20030321,2003,MIA,TOR,9
1987,20030321,2003,NY,DET,4
1988,20030321,2003,PHX,WSH,26
1989,20030322,2003,ATL,IND,3
1990,20030322,2003,POR,SAC,-9
1991,20030322,2003,UTAH,LAC,15
1992,20030322,2003,CHI,NY,2
1993,20030322,2003,DAL,PHX,7
1994,20030322,2003,MIL,NO,8
1995,20030322,2003,NJ,MEM,8
1996,20030322,2003,DEN,BOS,10
1997,20030323,2003,SA,LAL,9
1998,20030323,2003,TOR,PHI,-17
1999,20030323,2003,DET,CHI,23
2000,20030323,2003,GS,WSH,6
2001,20030323,2003,MIA,ORL,-22
2002,20030323,2003,SAC,HOU,1
2003,20030323,2003,CLE,NJ,5
2004,20030324,2003,DEN,DAL,-12
2005,20030324,2003,ORL,MEM,-6
2006,20030324,2003,PHX,SEA,-9
2007,20030324,2003,UTAH,BOS,5
2008,20030324,2003,LAC,HOU,-18
2009,20030324,2003,NY,TOR,10
2010,20030325,2003,CLE,GS,21
2011,20030325,2003,MIN,MIA,17
2012,20030325,2003,POR,WSH,-4
2013,20030325,2003,SA,MIL,13
2014,20030325,2003,ATL,LAL,-17
2015,20030326,2003,BOS,GS,-12
2016,20030326,2003,DEN,MIL,5
2017,20030326,2003,IND,PHI,-6
2018,20030326,2003,SEA,WSH,-6
2019,20030326,2003,UTAH,POR,9
2020,20030326,2003,TOR,CLE,6
2021,20030326,2003,MEM,PHX,-2
2022,20030326,2003,CHI,MIA,8
2023,20030326,2003,DET,ATL,3
2024,20030326,2003,LAC,DAL,-7
2025,20030326,2003,NJ,NY,6
2026,20030326,2003,NO,ORL,-2
2027,20030326,2003,HOU,LAL,-3
2028,20030327,2003,ORL,MIN,3
2029,20030327,2003,SAC,LAC,10
2030,20030327,2003,SA,HOU,13
2031,20030328,2003,IND,CHI,51
2032,20030328,2003,PHI,GS,-4
2033,20030328,2003,SEA,MEM,24
2034,20030328,2003,UTAH,MIL,13
2035,20030328,2003,TOR,NO,-9
2036,20030328,2003,BOS,CLE,9
2037,20030328,2003,LAL,WSH,14
2038,20030328,2003,POR,DAL,17
2039,20030328,2003,DET,PHX,-3
2040,20030328,2003,MIA,MIN,27
2041,20030328,2003,NY,NJ,-21
2042,20030329,2003,ATL,PHI,-21
2043,20030329,2003,CHI,SAC,-15
2044,20030329,2003,CLE,BOS,-4
2045,20030329,2003,HOU,DEN,13
2046,20030329,2003,NJ,GS,12
2047,20030329,2003,SA,UTAH,20
2048,20030330,2003,MIN,DAL,-24
2049,20030330,2003,TOR,NY,9
2050,20030330,2003,MIL,MIA,22
2051,20030330,2003,IND,PHX,11
2052,20030330,2003,NO,SA,-2
2053,20030330,2003,DET,SAC,11
2054,20030330,2003,LAC,MEM,2
2055,20030330,2003,SEA,LAL,21
2056,20030330,2003,DEN,WSH,16
2057,20030331,2003,ORL,PHI,-5
2058,20030331,2003,LAL,MEM,16
2059,20030331,2003,MIA,MIL,-5
2060,20030331,2003,NJ,HOU,24
2061,20030401,2003,IND,SAC,-5
2062,20030401,2003,PHX,DEN,30
2063,20030401,2003,POR,GS,14
2064,20030401,2003,TOR,DET,-7
2065,20030401,2003,CHI,SEA,-7
2066,20030401,2003,DAL,NO,9
2067,20030401,2003,LAC,UTAH,-5
2068,20030401,2003,SA,ORL,13
2069,20030402,2003,BOS,MIA,28
2070,20030402,2003,CLE,IND,-21
2071,20030402,2003,MIL,HOU,7
2072,20030402,2003,MIN,SEA,5
2073,20030402,2003,PHI,CHI,7
2074,20030402,2003,MEM,SA,-18
2075,20030402,2003,NO,NJ,9
2076,20030402,2003,DET,TOR,-11
2077,20030402,2003,WSH,SAC,-6
2078,20030402,2003,DEN,NY,-8
2079,20030403,2003,ATL,WSH,2
2080,20030403,2003,POR,UTAH,-5
2081,20030403,2003,DAL,LAL,-11
2082,20030404,2003,PHI,HOU,-9
2083,20030404,2003,UTAH,NY,-2
2084,20030404,2003,TOR,SA,-26
2085,20030404,2003,MEM,LAL,-1
2086,20030404,2003,GS,POR,-22
2087,20030404,2003,MIL,CLE,2
2088,20030404,2003,NJ,MIA,16
2089,20030404,2003,SEA,LAC,8
2090,20030404,2003,BOS,SAC,-1
2091,20030404,2003,DET,IND,-6
2092,20030405,2003,PHX,MIN,17
2093,20030405,2003,ATL,MEM,6
2094,20030405,2003,CHI,MIL,2
2095,20030405,2003,CLE,NO,3
2096,20030405,2003,DAL,ORL,18
2097,20030405,2003,LAC,NY,11
2098,20030406,2003,BOS,WSH,-1
2099,20030406,2003,TOR,NJ,-9
2100,20030406,2003,GS,DEN,7
2101,20030406,2003,PHI,SAC,-16
2102,20030406,2003,IND,MIA,21
2103,20030406,2003,DET,SA,-6
2104,20030406,2003,POR,MIN,-19
2105,20030406,2003,SEA,UTAH,2
2106,20030406,2003,LAL,PHX,2
2107,20030406,2003,HOU,ORL,21
2108,20030408,2003,CLE,WSH,-9
2109,20030408,2003,DEN,PHX,-20
2110,20030408,2003,PHI,DET,17
2111,20030408,2003,SAC,SEA,22
2112,20030408,2003,MEM,LAC,3
2113,20030408,2003,CHI,IND,12
2114,20030408,2003,GS,UTAH,26
2115,20030408,2003,HOU,POR,-15
2116,20030408,2003,LAL,DAL,9
2117,20030408,2003,MIA,TOR,6
2118,20030408,2003,NY,ATL,4
2119,20030409,2003,MIL,LAC,20
2120,20030409,2003,ORL,TOR,6
2121,20030409,2003,PHX,DAL,23
2122,20030409,2003,SEA,MIN,8
2123,20030409,2003,UTAH,HOU,21
2124,20030409,2003,WSH,BOS,-4
2125,20030409,2003,ATL,NJ,5
2126,20030409,2003,NO,CLE,19
2127,20030409,2003,DET,CHI,9
2128,20030409,2003,SA,POR,5
2129,20030410,2003,LAL,SAC,13
2130,20030410,2003,BOS,PHI,-21
2131,20030411,2003,IND,ORL,-12
2132,20030411,2003,MIN,LAC,16
2133,20030411,2003,UTAH,DAL,3
2134,20030411,2003,TOR,MIL,-2
2135,20030411,2003,MEM,POR,3
2136,20030411,2003,ATL,CLE,20
2137,20030411,2003,NO,DET,4
2138,20030411,2003,CHI,NJ,9
2139,20030411,2003,PHX,GS,16
2140,20030411,2003,SAC,DEN,2
2141,20030411,2003,SA,SEA,8
2142,20030411,2003,MIA,WSH,-4
2143,20030411,2003,NY,PHI,5
2144,20030412,2003,ORL,BOS,3
2145,20030412,2003,WSH,ATL,-1
2146,20030412,2003,CLE,NY,5
2147,20030412,2003,DAL,GS,9
2148,20030412,2003,DEN,LAC,-22
2149,20030412,2003,HOU,SEA,15
2150,20030412,2003,NJ,TOR,8
2151,20030413,2003,POR,LAL,2
2152,20030413,2003,MIL,IND,9
2153,20030413,2003,MIN,CHI,24
2154,20030413,2003,MEM,DET,-3
2155,20030413,2003,MIA,BOS,-8
2156,20030413,2003,PHI,NO,-5
2157,20030413,2003,PHX,SA,7
2158,20030414,2003,UTAH,SA,-8
2159,20030414,2003,WSH,NY,-14
2160,20030414,2003,ATL,ORL,16
2161,20030414,2003,DAL,SEA,3
2162,20030414,2003,DET,CLE,1
2163,20030414,2003,GS,LAC,-9
2164,20030414,2003,NJ,NO,-13
2165,20030415,2003,POR,PHX,18
2166,20030415,2003,TOR,MIA,-4
2167,20030415,2003,CHI,PHI,9
2168,20030415,2003,HOU,MEM,11
2169,20030415,2003,LAL,DEN,22
2170,20030415,2003,NY,IND,-16
2171,20030416,2003,BOS,DET,7
2172,20030416,2003,CLE,TOR,10
2173,20030416,2003,DEN,HOU,-5
2174,20030416,2003,IND,NJ,7
2175,20030416,2003,MIL,ORL,6
2176,20030416,2003,PHI,WSH,20
2177,20030416,2003,SAC,UTAH,11
2178,20030416,2003,SEA,PHX,14
2179,20030416,2003,MEM,MIN,-8
2180,20030416,2003,NO,ATL,15
2181,20030416,2003,GS,LAL,-6
2182,20030416,2003,LAC,POR,14
2183,20030416,2003,SA,DAL,-21
2184,20030419,2003,NJ,MIL,13
2185,20030419,2003,IND,BOS,-3
2186,20030419,2003,SA,PHX,-1
2187,20030419,2003,DAL,POR,10
2188,20030419,2003,SAC,UTAH,6
2189,20030420,2003,DET,ORL,-5
2190,20030420,2003,MIN,LAL,-19
2191,20030420,2003,PHI,NO,8
2192,20030421,2003,SA,PHX,8
2193,20030421,2003,IND,BOS,12
2194,20030421,2003,SAC,UTAH,13
2195,20030422,2003,NJ,MIL,-3
2196,20030422,2003,MIN,LAL,28
2197,20030423,2003,PHI,NO,5
2198,20030423,2003,DET,ORL,12
2199,20030423,2003,DAL,POR,4
2200,20030424,2003,BOS,IND,18
2201,20030424,2003,MIL,NJ,-2
2202,20030424,2003,LAL,MIN,-4
2203,20030425,2003,PHX,SA,-13
2204,20030425,2003,POR,DAL,-12
2205,20030425,2003,ORL,DET,9
2206,20030426,2003,MIL,NJ,5
2207,20030426,2003,NO,PHI,14
2208,20030426,2003,UTAH,SAC,3
2209,20030427,2003,BOS,IND,10
2210,20030427,2003,LAL,MIN,5
2211,20030427,2003,POR,DAL,19
2212,20030427,2003,ORL,DET,8
2213,20030427,2003,PHX,SA,2
2214,20030428,2003,NO,PHI,-9
2215,20030428,2003,UTAH,SAC,-17
2216,20030429,2003,SA,PHX,12
2217,20030429,2003,NJ,MIL,7
2218,20030429,2003,IND,BOS,5
2219,20030429,2003,MIN,LAL,-30
2220,20030430,2003,PHI,NO,-2
2221,20030430,2003,DAL,POR,-4
2222,20030430,2003,DET,ORL,31
2223,20030430,2003,SAC,UTAH,20
2224,20030431,2003,PHX,SA,-2
2225,20030431,2003,BOS,IND,20
2226,20030431,2003,MIL,NJ,-12
2227,20030431,2003,LAL,MIN,16
2228,20030501,2003,PHX,SA,-2
2229,20030501,2003,BOS,IND,20
2230,20030501,2003,MIL,NJ,-12
2231,20030501,2003,LAL,MIN,16
2232,20030502,2003,ORL,DET,-15
2233,20030502,2003,POR,DAL,22
2234,20030502,2003,NO,PHI,-4
2235,20030504,2003,DET,ORL,15
2236,20030504,2003,DAL,POR,12
2237,20030505,2003,NJ,BOS,4
2238,20030505,2003,SA,LAL,5
2239,20030506,2003,DAL,SAC,-11
2240,20030506,2003,DET,PHI,11
2241,20030507,2003,NJ,BOS,9
2242,20030507,2003,SA,LAL,19
2243,20030508,2003,DET,PHI,7
2244,20030508,2003,DAL,SAC,22
2245,20030509,2003,LAL,SA,15
2246,20030509,2003,BOS,NJ,-18
2247,20030510,2003,SAC,DAL,-4
2248,20030510,2003,PHI,DET,10
2249,20030511,2003,LAL,SA,4
2250,20030511,2003,SAC,DAL,16
2251,20030511,2003,PHI,DET,13
2252,20030512,2003,BOS,NJ,-9
2253,20030513,2003,DAL,SAC,19
2254,20030513,2003,SA,LAL,2
2255,20030514,2003,DET,PHI,1
2256,20030515,2003,LAL,SA,-28
2257,20030515,2003,SAC,DAL,6
2258,20030516,2003,PHI,DET,-4
2259,20030517,2003,DAL,SAC,13
2260,20030518,2003,DET,NJ,-2
2261,20030519,2003,SA,DAL,-3
2262,20030520,2003,DET,NJ,-2
2263,20030521,2003,SA,DAL,13
